id,tissue,red,yellow,green,blue,black,magenta,teal,white
1,0.376311302185059,0,0,0,0.611310958862305,0,0,0,0
2,0.41249942779541,0,0,0,0.58747673034668,0,0,0,0
3,0.999757766723633,0,0,0,0,0,0,0,0
4,0.70512866973877,0,0,0,0.29487133026123,0,0,0,0
5,1,0,0,0,0,0,0,0,0
6,0.999934196472168,0,0,0,0,0,0,0,0
7,0.999944686889648,0,0,0,0,0,0,0,0
8,0.999985694885254,0,0,0,0,0,0,0,0
9,0.999999046325684,0,0,0,0,0,0,0,0
10,0.999614715576172,0,0,0,0,0,0,0,0
11,0.987808227539063,0,0,0,0,0,0,0,0
12,0.978867530822754,0,0,0,0,0,0,0,0
13,0.987729072570801,0,0,0,0,0,0,0,0
14,0.997926712036133,0,0,0,0,0,0,0,0
15,0.999849319458008,0,0,0,0,0,0,0,0
16,0.999998092651367,0,0,0,0,0,0,0,0
17,1,0,0,0,0,0,0,0,0
18,0.98963451385498,0.00906181335449219,0,0,0,0,0,0,0
19,0.96399974822998,0.0359354019165039,0,0,0,0,0,0,0
20,0.999973297119141,0,0,0,0,0,0,0,0
21,1,0,0,0,0,0,0,0,0
22,0.999978065490723,0,0,0,0,0,0,0,0
23,1,0,0,0,0,0,0,0,0
24,1,0,0,0,0,0,0,0,0
25,1,0,0,0,0,0,0,0,0
26,1,0,0,0,0,0,0,0,0
27,0.99984073638916,0,0,0,0,0,0,0,0
28,0.99977970123291,0,0,0,0,0,0,0,0
29,0.999911308288574,0,0,0,0,0,0,0,0
30,0.990031242370605,0,0,0,0,0,0,0,0
31,0.774798393249512,0,0,0,0.21473503112793,0,0,0,0
32,0.067814826965332,0,0,0,0.932040214538574,0,0,0,0
33,0,0,0,0,1,0,0,0,0
34,0,0,0,0,1,0,0,0,0
35,0.13860034942627,0,0,0,0.86139965057373,0,0,0,0
36,0.830333709716797,0,0,0,0.148899078369141,0,0,0,0
37,0.550712585449219,0,0,0,0.448592185974121,0,0,0,0
38,0.99956226348877,0,0,0,0,0,0,0,0
39,0.922388076782227,0,0,0,0,0,0,0,0
40,0.372782707214355,0,0,0,0.563514709472656,0,0,0,0
41,0.810654640197754,0,0,0,0.12315559387207,0,0,0,0
42,0.999875068664551,0,0,0,0,0,0,0,0
43,0.999551773071289,0,0,0,0,0,0,0,0
44,0.999642372131348,0,0,0,0,0,0,0,0
45,0.999958038330078,0,0,0,0,0,0,0,0
46,0.999988555908203,0,0,0,0,0,0,0,0
47,0.999775886535645,0,0,0,0,0,0,0,0
48,0.999805450439453,0,0,0,0,0,0,0,0
49,0.998912811279297,0,0,0,0,0,0,0,0
50,0.999906539916992,0,0,0,0,0,0,0,0
51,0.999412536621094,0,0,0,0,0,0,0,0
52,1,0,0,0,0,0,0,0,0
53,1,0,0,0,0,0,0,0,0
54,0.869954109191895,0.130019187927246,0,0,0,0,0,0,0
55,0.90526294708252,0.0947370529174805,0,0,0,0,0,0,0
56,0.995829582214355,0,0,0,0,0,0,0,0
57,0.927531242370605,0,0,0,0,0,0,0,0
58,0.960968971252441,0,0,0,0,0,0,0,0
59,1,0,0,0,0,0,0,0,0
60,0.999912261962891,0,0,0,0,0,0,0,0
61,1,0,0,0,0,0,0,0,0
62,0.999998092651367,0,0,0,0,0,0,0,0
63,1,0,0,0,0,0,0,0,0
64,0.999752998352051,0,0,0,0,0,0,0,0
65,1,0,0,0,0,0,0,0,0
66,1,0,0,0,0,0,0,0,0
67,0.999999046325684,0,0,0,0,0,0,0,0
68,0.93952465057373,0,0,0,0.0564556121826172,0,0,0,0
