id,tissue,red,yellow,green,blue,black,magenta,teal,white
1,0.310273170471191,0,0,0.684388160705566,0,0,0,0,0
2,0.0405721664428711,0,0,0.958939552307129,0,0,0,0,0
3,0.00163364410400391,0.916827201843262,0,0,0,0,0,0,0
4,0.0409793853759766,0.890558242797852,0,0,0,0,0,0,0
5,0.808994293212891,0,0,0.109416961669922,0,0,0,0,0
6,0.964278221130371,0,0,0,0,0,0,0,0
7,0.994845390319824,0,0,0,0,0,0,0,0
8,0.096919059753418,0.624208450317383,0,0.265505790710449,0,0,0,0,0
9,0.0556411743164063,0.944358825683594,0,0,0,0,0,0,0
10,0.78312873840332,0,0,0.168787002563477,0,0,0,0,0
11,0.999978065490723,0,0,0,0,0,0,0,0
12,0.998947143554688,0,0,0,0,0,0,0,0
13,0.0914125442504883,0.81063175201416,0,0,0,0,0,0,0
14,0.0393953323364258,0.901988983154297,0,0,0,0,0,0,0
15,0.0805778503417969,0.910371780395508,0,0,0,0,0,0,0
16,0.794992446899414,0.133378028869629,0,0,0,0,0,0,0
17,0.996293067932129,0,0,0,0,0,0,0,0
18,0.802646636962891,0.111721038818359,0,0,0,0,0,0,0
19,0.0571928024291992,0.91364860534668,0,0,0,0,0,0,0
20,0.998921394348145,0,0,0,0,0,0,0,0
21,0.467772483825684,0.474991798400879,0,0,0,0,0,0,0
22,0,1,0,0,0,0,0,0,0
23,0,1,0,0,0,0,0,0,0
24,0,0.999598503112793,0,0,0,0,0,0,0
25,0.110337257385254,0.801272392272949,0,0,0,0,0,0,0
26,0.927365303039551,0,0,0,0,0,0,0,0
27,3.814697265625e-05,0.999961853027344,0,0,0,0,0,0,0
28,0,1,0,0,0,0,0,0,0
29,0,1,0,0,0,0,0,0,0
30,0,1,0,0,0,0,0,0,0
31,0,1,0,0,0,0,0,0,0
32,0,1,0,0,0,0,0,0,0
33,0.0409412384033203,0.957411766052246,0,0,0,0,0,0,0
34,0.535672187805176,0.464327812194824,0,0,0,0,0,0,0
35,0,1,0,0,0,0,0,0,0
36,0,1,0,0,0,0,0,0,0
