id,tissue,red,yellow,green,blue,black,magenta,teal,white
1,0.954191207885742,0,0,0,0,0,0,0,0
2,0.999388694763184,0,0,0,0,0,0,0,0
3,0.998785018920898,0,0,0,0,0,0,0,0
4,0.944478034973145,0,0,0,0,0,0,0,0
5,0.981074333190918,0,0,0,0,0,0,0,0
6,0.999677658081055,0,0,0,0,0,0,0,0
7,0.999507904052734,0,0,0,0,0,0,0,0
8,0.998982429504395,0,0,0,0,0,0,0,0
9,0.997452735900879,0,0,0,0,0,0,0,0
10,0.997892379760742,0,0,0,0,0,0,0,0
11,0.998308181762695,0,0,0,0,0,0,0,0
12,0.9991455078125,0,0,0,0,0,0,0,0
13,0.968365669250488,0,0,0,0,0,0,0,0
14,0.999881744384766,0,0,0,0,0,0,0,0
15,0.999371528625488,0,0,0,0,0,0,0,0
16,0.999585151672363,0,0,0,0,0,0,0,0
17,0.99875545501709,0,0,0,0,0,0,0,0
18,0.999407768249512,0,0,0,0,0,0,0,0
19,0.999722480773926,0,0,0,0,0,0,0,0
20,0.999563217163086,0,0,0,0,0,0,0,0
21,0.998912811279297,0,0,0,0,0,0,0,0
22,0.999164581298828,0,0,0,0,0,0,0,0
23,0.999933242797852,0,0,0,0,0,0,0,0
24,0.808427810668945,0.135805130004883,0,0,0,0,0,0,0
25,1,0,0,0,0,0,0,0,0
26,0.999423980712891,0,0,0,0,0,0,0,0
27,0.999916076660156,0,0,0,0,0,0,0,0
28,0.99989128112793,0,0,0,0,0,0,0,0
29,0.999319076538086,0,0,0,0,0,0,0,0
30,0.99977970123291,0,0,0,0,0,0,0,0
31,0.99932861328125,0,0,0,0,0,0,0,0
32,0.999587059020996,0,0,0,0,0,0,0,0
33,0.997073173522949,0,0,0,0,0,0,0,0
34,0.978654861450195,0,0,0,0,0,0,0,0
35,0.977310180664063,0,0,0,0,0,0,0,0
36,0.643890380859375,0.355937004089355,0,0,0,0,0,0,0
37,0.99979305267334,0,0,0,0,0,0,0,0
38,0.999544143676758,0,0,0,0,0,0,0,0
39,0.999935150146484,0,0,0,0,0,0,0,0
40,0.999837875366211,0,0,0,0,0,0,0,0
41,0.999112129211426,0,0,0,0,0,0,0,0
42,0.999716758728027,0,0,0,0,0,0,0,0
43,0.999324798583984,0,0,0,0,0,0,0,0
44,0.999471664428711,0,0,0,0,0,0,0,0
45,0.997702598571777,0,0,0,0,0,0,0,0
46,0.875460624694824,0.124454498291016,0,0,0,0,0,0,0
47,0.999997138977051,0,0,0,0,0,0,0,0
48,0.999919891357422,0,0,0,0,0,0,0,0
49,0.999390602111816,0,0,0,0,0,0,0,0
50,0.998917579650879,0,0,0,0,0,0,0,0
51,0.999358177185059,0,0,0,0,0,0,0,0
52,0.999728202819824,0,0,0,0,0,0,0,0
53,0.999471664428711,0,0,0,0,0,0,0,0
54,0.988358497619629,0,0,0,0,0,0,0,0
55,0.985157012939453,0,0,0,0,0,0,0,0
56,0.999785423278809,0,0,0,0,0,0,0,0
57,0.999273300170898,0,0,0,0,0,0,0,0
58,0.976995468139648,0,0,0,0,0,0,0,0
59,0.98748779296875,0,0,0,0,0,0,0,0
60,0.999142646789551,0,0,0,0,0,0,0,0
61,0.998445510864258,0,0,0,0,0,0,0,0
62,0.998508453369141,0,0,0,0,0,0,0,0
63,0.999737739562988,0,0,0,0,0,0,0,0
64,0.999801635742188,0,0,0,0,0,0,0,0
65,0.99988842010498,0,0,0,0,0,0,0,0
66,0.909140586853027,0,0,0,0,0,0,0,0
67,0.995025634765625,0,0,0,0,0,0,0,0
68,0.998064994812012,0,0,0,0,0,0,0,0
69,0.966444969177246,0,0,0,0,0,0,0,0
70,0.966326713562012,0,0,0,0,0,0,0,0
71,0.99946117401123,0,0,0,0,0,0,0,0
72,0.999872207641602,0,0,0,0,0,0,0,0
73,0.849007606506348,0.150852203369141,0,0,0,0,0,0,0
74,0.981501579284668,0.0180578231811523,0,0,0,0,0,0,0
75,0.999996185302734,0,0,0,0,0,0,0,0
76,0.992207527160645,0,0,0,0,0,0,0,0
77,0.994108200073242,0,0,0,0,0,0,0,0
78,0.999019622802734,0,0,0,0,0,0,0,0
79,0.998489379882813,0,0,0,0,0,0,0,0
80,0.999222755432129,0,0,0,0,0,0,0,0
81,0.99958324432373,0,0,0,0,0,0,0,0
82,0.99981689453125,0,0,0,0,0,0,0,0
83,0.999712944030762,0,0,0,0,0,0,0,0
84,0.999876976013184,0,0,0,0,0,0,0,0
85,0.999942779541016,0,0,0,0,0,0,0,0
86,0.999449729919434,0,0,0,0,0,0,0,0
87,0.999712944030762,0,0,0,0,0,0,0,0
88,0.999802589416504,0,0,0,0,0,0,0,0
89,0.998894691467285,0,0,0,0,0,0,0,0
90,0.998782157897949,0,0,0,0,0,0,0,0
91,0.998367309570313,0,0,0,0,0,0,0,0
92,0.967533111572266,0,0,0,0,0,0,0,0
93,0.999608039855957,0,0,0,0,0,0,0,0
94,0.998745918273926,0,0,0,0,0,0,0,0
95,0.999066352844238,0,0,0,0,0,0,0,0
96,0.99976634979248,0,0,0,0,0,0,0,0
97,0.999875068664551,0,0,0,0,0,0,0,0
98,0.999478340148926,0,0,0,0,0,0,0,0
99,0.999760627746582,0,0,0,0,0,0,0,0
100,0.999819755554199,0,0,0,0,0,0,0,0
101,0.998412132263184,0,0,0,0,0,0,0,0
102,0.986362457275391,0,0,0,0,0,0,0,0
103,0.998276710510254,0,0,0,0,0,0,0,0
104,0.921660423278809,0,0,0,0,0,0,0,0
105,0.987639427185059,0,0,0,0,0,0,0,0
106,0.941489219665527,0,0,0,0,0,0,0,0
107,0.980663299560547,0,0,0,0,0,0,0,0
108,0.999171257019043,0,0,0,0,0,0,0,0
109,0.967105865478516,0,0,0,0,0,0,0,0
110,0.999739646911621,0,0,0,0,0,0,0,0
111,0.946966171264648,0,0,0,0,0,0,0,0
112,0.919273376464844,0,0,0,0,0,0,0,0
113,0.999958992004395,0,0,0,0,0,0,0,0
114,0.966157913208008,0,0,0,0,0,0,0,0
115,0.997529029846191,0,0,0,0,0,0,0,0
116,0.955991744995117,0,0,0,0,0,0,0,0
117,0.977250099182129,0,0,0,0,0,0,0,0
118,0.954944610595703,0.0446386337280273,0,0,0,0,0,0,0
119,0.956815719604492,0.0431575775146484,0,0,0,0,0,0,0
120,0.998931884765625,0,0,0,0,0,0,0,0
121,0.962849617004395,0,0,0,0,0,0,0,0
122,0.932372093200684,0,0,0,0,0,0,0,0
123,0.977145195007324,0.022578239440918,0,0,0,0,0,0,0
124,0.995782852172852,0.00188064575195313,0,0,0,0,0,0,0
125,0.999441146850586,0,0,0,0,0,0,0,0
126,0.965429306030273,0,0,0,0,0,0,0,0
127,0.999246597290039,0,0,0,0,0,0,0,0
128,0.999063491821289,0,0,0,0,0,0,0,0
129,0.999819755554199,0,0,0,0,0,0,0,0
130,0.989583015441895,0,0,0,0,0,0,0,0
131,0.99973201751709,0,0,0,0,0,0,0,0
132,0.998679161071777,0,0,0,0,0,0,0,0
133,0.998247146606445,0,0,0,0,0,0,0,0
134,0.99937915802002,0,0,0,0,0,0,0,0
135,0.99636173248291,0,0,0,0,0,0,0,0
136,0.931615829467773,0,0,0,0,0,0,0,0
137,0.998507499694824,0,0,0,0,0,0,0,0
138,0.997359275817871,0,0,0,0,0,0,0,0
139,0.99936580657959,0,0,0,0,0,0,0,0
140,0.999617576599121,0,0,0,0,0,0,0,0
141,0.998312950134277,0,0,0,0,0,0,0,0
142,0.998886108398438,0,0,0,0,0,0,0,0
143,0.998888969421387,0,0,0,0,0,0,0,0
144,0.917486190795898,0,0,0,0,0,0,0,0
145,0.936938285827637,0,0,0,0,0,0,0,0
146,0.909107208251953,0,0,0,0,0,0,0,0
