id,tissue,red,yellow,green,blue,black,magenta,teal,white
1,8.67843627929688e-05,0,0,0.998757362365723,0,0,0,0,0
2,0,0,0,1,0,0,0,0,0
3,0,0,0,1,0,0,0,0,0
4,0,0,0,1,0,0,0,0,0
5,0,0,0,1,0,0,0,0,0
6,0.105417251586914,0,0,0.807744979858398,0,0,0,0,0
7,0.0204391479492188,0,0,0.958329200744629,0,0,0,0,0
8,0,0,0,1,0,0,0,0,0
9,0,0,0,1,0,0,0,0,0
10,0,0,0,1,0,0,0,0,0
11,0,0,0,1,0,0,0,0,0
12,0.00124549865722656,0,0,0.998576164245605,0,0,0,0,0
13,0.136906623840332,0,0,0.811840057373047,0,0,0,0,0
14,0,0,0,1,0,0,0,0,0
15,0,0,0,1,0,0,0,0,0
16,0.140581130981445,0,0,0.798059463500977,0,0,0,0,0
17,0,0,0,1,0,0,0,0,0
18,0,0,0,1,0,0,0,0,0
19,0.00835895538330078,0,0,0.960090637207031,0,0,0,0,0
20,0.181212425231934,0,0,0.719205856323242,0,0,0,0,0
21,0,0,0,1,0,0,0,0,0
22,0,0,0,1,0,0,0,0,0
23,0,0,0,1,0,0,0,0,0
24,0,0,0,1,0,0,0,0,0
25,0.566182136535645,0,0,0.425443649291992,0,0,0,0,0
26,0.0316524505615234,0,0,0.964159965515137,0,0,0,0,0
27,0.137927055358887,0,0,0.779017448425293,0,0,0,0,0
28,0,0,0,1,0,0,0,0,0
29,0,0,0,1,0,0,0,0,0
30,0,0,0,1,0,0,0,0,0
31,0,0,0,1,0,0,0,0,0
32,0,0,0,1,0,0,0,0,0
33,0,0,0,1,0,0,0,0,0
34,0.942629814147949,0,0,0,0,0,0,0,0
35,0.231174468994141,0,0,0.748173713684082,0,0,0,0,0
36,0,0,0,1,0,0,0,0,0
37,0,0,0,1,0,0,0,0,0
38,0.000257492065429688,0,0,0.999225616455078,0,0,0,0,0
39,0.0232067108154297,0,0,0.891278266906738,0,0,0,0,0
40,0,0,0,1,0,0,0,0,0
41,0,0,0,0.990139961242676,0,0,0,0,0
42,0.160850524902344,0,0,0.741763114929199,0,0,0,0,0
43,0,0,0,1,0,0,0,0,0
44,0,0,0,1,0,0,0,0,0
45,0,0,0,1,0,0,0,0,0
46,0,0,0,1,0,0,0,0,0
47,0,0,0,1,0,0,0,0,0
48,0.00241565704345703,0,0,0.996855735778809,0,0,0,0,0
49,0,0,0,1,0,0,0,0,0
