id,tissue,red,yellow,green,blue,black,magenta,teal,white
1,0.929153442382813,0,0,0,0,0,0,0,0
2,0.999875068664551,0,0,0,0,0,0,0,0
3,0.999699592590332,0,0,0,0,0,0,0,0
4,0.999905586242676,0,0,0,0,0,0,0,0
5,0.99375057220459,0.00621223449707031,0,0,0,0,0,0,0
6,0.842141151428223,0.129937171936035,0,0,0,0,0,0,0
7,0.998937606811523,0,0,0,0,0,0,0,0
8,0.999948501586914,0,0,0,0,0,0,0,0
9,0.99968433380127,0,0,0,0,0,0,0,0
10,1,0,0,0,0,0,0,0,0
11,1,0,0,0,0,0,0,0,0
12,0.999420166015625,0,0,0,0,0,0,0,0
13,0.999691009521484,0,0,0,0,0,0,0,0
14,0.999602317810059,0,0,0,0,0,0,0,0
15,0.812826156616211,0.18311882019043,0,0,0,0,0,0,0
16,0.998039245605469,0,0,0,0,0,0,0,0
17,0.888482093811035,0.111517906188965,0,0,0,0,0,0,0
18,0.999881744384766,0,0,0,0,0,0,0,0
19,0.999900817871094,0,0,0,0,0,0,0,0
20,0.854084968566895,0.0736570358276367,0,0,0,0,0,0,0
21,0.999832153320313,0,0,0,0,0,0,0,0
22,0.999991416931152,0,0,0,0,0,0,0,0
23,1,0,0,0,0,0,0,0,0
24,0.999967575073242,0,0,0,0,0,0,0,0
25,0.999861717224121,0,0,0,0,0,0,0,0
26,0.999917030334473,0,0,0,0,0,0,0,0
27,0.999800682067871,0,0,0,0,0,0,0,0
28,0.999695777893066,0,0,0,0,0,0,0,0
29,0.999828338623047,0,0,0,0,0,0,0,0
30,0.999746322631836,0,0,0,0,0,0,0,0
31,0.999974250793457,0,0,0,0,0,0,0,0
32,0.999919891357422,0,0,0,0,0,0,0,0
33,0.999933242797852,0,0,0,0,0,0,0,0
34,0.993062973022461,0.00685787200927734,0,0,0,0,0,0,0
35,0.667871475219727,0.332127571105957,0,0,0,0,0,0,0
36,1,0,0,0,0,0,0,0,0
37,0.999878883361816,0,0,0,0,0,0,0,0
38,0.999969482421875,0,0,0,0,0,0,0,0
39,1,0,0,0,0,0,0,0,0
40,0.999439239501953,0,0,0,0,0,0,0,0
41,0.999999046325684,0,0,0,0,0,0,0,0
42,0.999813079833984,0,0,0,0,0,0,0,0
43,0.999781608581543,0,0,0,0,0,0,0,0
44,0.99962329864502,0,0,0,0,0,0,0,0
45,0.999918937683105,0,0,0,0,0,0,0,0
46,0.999947547912598,0,0,0,0,0,0,0,0
47,0.999930381774902,0,0,0,0,0,0,0,0
48,0.999287605285645,0,0,0,0,0,0,0,0
49,0.927927017211914,0,0,0,0,0,0,0,0
50,0.999922752380371,0,0,0,0,0,0,0,0
51,0.999569892883301,0.000430107116699219,0,0,0,0,0,0,0
52,0.998945236206055,0.00105190277099609,0,0,0,0,0,0,0
53,0.965709686279297,0.0156393051147461,0,0,0,0,0,0,0
54,0.917640686035156,0.0558948516845703,0,0,0,0,0,0,0
55,1,0,0,0,0,0,0,0,0
56,1,0,0,0,0,0,0,0,0
57,1,0,0,0,0,0,0,0,0
58,1,0,0,0,0,0,0,0,0
59,1,0,0,0,0,0,0,0,0
60,1,0,0,0,0,0,0,0,0
61,0.999944686889648,0,0,0,0,0,0,0,0
62,0.999995231628418,0,0,0,0,0,0,0,0
63,0.999824523925781,0,0,0,0,0,0,0,0
64,0.999868392944336,0,0,0,0,0,0,0,0
65,0.999736785888672,0,0,0,0,0,0,0,0
66,0.99692440032959,0,0,0,0,0,0,0,0
67,0.999943733215332,0,0,0,0,0,0,0,0
68,1,0,0,0,0,0,0,0,0
69,1,0,0,0,0,0,0,0,0
70,1,0,0,0,0,0,0,0,0
71,1,0,0,0,0,0,0,0,0
72,1,0,0,0,0,0,0,0,0
73,1,0,0,0,0,0,0,0,0
74,1,0,0,0,0,0,0,0,0
75,1,0,0,0,0,0,0,0,0
76,1,0,0,0,0,0,0,0,0
77,0.999945640563965,0,0,0,0,0,0,0,0
78,0.999998092651367,0,0,0,0,0,0,0,0
79,0.999998092651367,0,0,0,0,0,0,0,0
80,0.999973297119141,0,0,0,0,0,0,0,0
81,0.999834060668945,0,0,0,0,0,0,0,0
82,0.999917030334473,0,0,0,0,0,0,0,0
83,1,0,0,0,0,0,0,0,0
84,1,0,0,0,0,0,0,0,0
85,0.99994945526123,0,0,0,0,0,0,0,0
86,1,0,0,0,0,0,0,0,0
87,0.999995231628418,0,0,0,0,0,0,0,0
88,1,0,0,0,0,0,0,0,0
89,1,0,0,0,0,0,0,0,0
90,1,0,0,0,0,0,0,0,0
91,1,0,0,0,0,0,0,0,0
92,0.99998950958252,0,0,0,0,0,0,0,0
93,0.999847412109375,0,0,0,0,0,0,0,0
94,1,0,0,0,0,0,0,0,0
95,1,0,0,0,0,0,0,0,0
96,0.999940872192383,0,0,0,0,0,0,0,0
97,0.999998092651367,0,0,0,0,0,0,0,0
98,0.999982833862305,0,0,0,0,0,0,0,0
99,1,0,0,0,0,0,0,0,0
100,0.999987602233887,0,0,0,0,0,0,0,0
101,0.999967575073242,0,0,0,0,0,0,0,0
102,0.999999046325684,0,0,0,0,0,0,0,0
103,1,0,0,0,0,0,0,0,0
104,1,0,0,0,0,0,0,0,0
105,1,0,0,0,0,0,0,0,0
