id,tissue,red,yellow,green,blue,black,magenta,teal,white
1,0.997365951538086,0,0,0,0,0,0,0,0
2,0.990548133850098,0,0,0,0,0,0,0,0
3,0.991123199462891,0,0,0,0,0,0,0,0
4,0.99205207824707,0,0,0,0,0,0,0,0
5,0.997735023498535,0,0,0,0,0,0,0,0
6,0.996439933776855,0,0,0,0,0,0,0,0
7,0.963488578796387,0,0,0,0,0,0,0,0
8,0.967931747436523,0,0,0,0,0,0,0,0
9,0.995737075805664,0,0,0,0,0,0,0,0
10,0.998044013977051,0,0,0,0,0,0,0,0
11,0.998708724975586,0,0,0,0,0,0,0,0
12,0.997959136962891,0,0,0,0,0,0,0,0
13,0.981183052062988,0,0,0,0,0,0,0,0
14,0.994475364685059,0,0,0,0,0,0,0,0
15,0.928511619567871,0,0,0,0,0,0,0,0
16,0.976776123046875,0,0,0,0,0,0,0,0
17,0.990686416625977,0,0,0,0,0,0,0,0
18,0.96794319152832,0,0,0,0,0,0,0,0
19,0.99213695526123,0,0,0.000100135803222656,0,0,0,0,0
20,0.935501098632813,0,0,0,0,0,0,0,0
21,0.663155555725098,0,0,0,0,0.334874153137207,0,0,0
22,0.997275352478027,0,0,0,0,0,0,0,0
23,0.997519493103027,0,0,0,0,0,0,0,0
24,0.998473167419434,0,0,0,0,0,0,0,0
25,0.995814323425293,0,0,0,0,0,0,0,0
26,0.997828483581543,0,0,0,0,0,0,0,0
27,0.985040664672852,0,0,0,0,0,0,0,0
28,0.975800514221191,0,0,0.0221223831176758,0,0,0,0,0
29,0.975172996520996,0,0,0.0241470336914063,0,0,0,0,0
30,0.999674797058105,0,0,0,0,0,0,0,0
31,0.999444961547852,0,0,0,0,0,0,0,0
32,0.302221298217773,0,0,0.694783210754395,0,0,0,0,0
33,0.581145286560059,0,0,0.414941787719727,0,0,0,0,0
34,0.630598068237305,0,0,0.271359443664551,0,0,0,0,0
35,0.26624870300293,0,0,0,0,0.675745010375977,0,0,0
36,0.0318498611450195,0,0,0,0,0.968033790588379,0,0,0
37,0.832545280456543,0,0,0,0,0.165318489074707,0,0,0
38,0.995883941650391,0,0,0,0,0,0,0,0
39,0.998719215393066,0,0,0,0,0,0,0,0
40,0.999139785766602,0,0,0,0,0,0,0,0
41,0.999415397644043,0,0,0,0,0,0,0,0
42,0.912492752075195,0,0,0.0871810913085938,0,0,0,0,0
43,0.472540855407715,0,0,0.527386665344238,0,0,0,0,0
44,0.0958776473999023,0,0,0.90378475189209,0,0,0,0,0
45,0.0731611251831055,0,0,0.926836967468262,0,0,0,0,0
46,0.592280387878418,0,0,0.407573699951172,0,0,0,0,0
47,0.992451667785645,0,0,0.000272750854492188,0,0,0,0,0
48,0.915857315063477,0,0,0.0329751968383789,0,0,0,0,0
