id,tissue,red,yellow,green,blue,black,magenta,teal,white
1,0,0,0,0,0,1,0,0,0
2,0,0,0,0,0,1,0,0,0
3,0.999946594238281,0,0,0,0,0,0,0,0
4,0.988055229187012,0,0,0,0,0,0,0,0
5,0.961406707763672,0,0,0,0,0,0,0,0
6,0.937532424926758,0,0,0,0,0,0,0,0
7,0.0711288452148438,0,0,0,0,0.916749954223633,0,0,0
8,0,0,0,0,0,1,0,0,0
9,0,0,0,0,0,1,0,0,0
10,0,0,0,0,0,1,0,0,0
11,0.705111503601074,0,0,0,0,0.210550308227539,0,0,0
12,1,0,0,0,0,0,0,0,0
13,1,0,0,0,0,0,0,0,0
14,1,0,0,0,0,0,0,0,0
15,0.987452507019043,0,0,0,0,0,0,0,0
16,0.98720645904541,0,0,0,0,0,0,0,0
17,0.986722946166992,0,0,0,0,0,0,0,0
18,0.0946359634399414,0,0,0,0,0.849562644958496,0,0,0
19,0,0,0,0,0,1,0,0,0
20,0,0,0,0,0,1,0,0,0
21,0,0,0,0,0,1,0,0,0
22,0.123433113098145,0,0,0,0,0.876566886901855,0,0,0
23,1,0,0,0,0,0,0,0,0
24,1,0,0,0,0,0,0,0,0
25,1,0,0,0,0,0,0,0,0
26,0.999387741088867,0,0,0,0,0,0,0,0
27,0.99992561340332,0,0,0,0,0,0,0,0
28,0.999733924865723,0,0,0,0,0,0,0,0
29,0.985211372375488,0,0,0,0,0,0,0,0
30,0,0,0,0,0,1,0,0,0
31,0,0,0,0,0,1,0,0,0
32,0,0,0,0,0,1,0,0,0
33,0,0,0,0,0,1,0,0,0
34,0.393208503723145,0,0,0,0,0.606791496276855,0,0,0
35,1,0,0,0,0,0,0,0,0
36,0.942564010620117,0,0,0,0,0,0,0,0
37,0.970914840698242,0,0,0,0,0,0,0,0
38,1,0,0,0,0,0,0,0,0
39,0.913532257080078,0,0,0,0,0,0,0,0
40,0.942826271057129,0,0,0,0,0,0,0,0
41,0.999480247497559,0,0,0,0,0,0,0,0
42,0.925019264221191,0,0,0,0,0,0,0,0
43,0.999233245849609,0,0,0,0,0,0,0,0
44,0.999497413635254,0,0,0,0,0,0,0,0
45,0,0,0,0,0,1,0,0,0
46,0,0,0,0,0,1,0,0,0
47,0,0,0,0,0,1,0,0,0
48,0,0,0,0,0,1,0,0,0
49,0.66370964050293,0,0,0,0,0.336201667785645,0,0,0
50,1,0,0,0,0,0,0,0,0
51,0.944682121276855,0,0,0,0,0,0,0,0
52,0.91346263885498,0,0,0,0,0,0,0,0
53,1,0,0,0,0,0,0,0,0
54,0.932024955749512,0,0,0,0,0,0,0,0
55,0.997799873352051,0,0,0,0,0,0,0,0
56,1,0,0,0,0,0,0,0,0
57,0.886111259460449,0.113862991333008,0,0,0,0,0,0,0
58,0.993410110473633,0,0,0,0,0,0,0,0
59,0.999993324279785,0,0,0,0,0,0,0,0
60,1,0,0,0,0,0,0,0,0
61,0.98398494720459,0,0,0,0,0,0,0,0
62,0.997840881347656,0,0,0,0,0,0,0,0
63,0.109704971313477,0,0,0,0,0.879489898681641,0,0,0
64,0,0,0,0,0,1,0,0,0
65,0,0,0,0,0,1,0,0,0
66,0,0,0,0,0,1,0,0,0
67,0.0343589782714844,0,0,0,0,0.965641021728516,0,0,0
68,0.92365837097168,0,0,0,0,0.0763416290283203,0,0,0
69,1,0,0,0,0,0,0,0,0
70,1,0,0,0,0,0,0,0,0
71,1,0,0,0,0,0,0,0,0
72,0.974756240844727,0,0,0,0,0,0,0,0
73,0.990598678588867,0,0,0,0,0,0,0,0
74,0.904227256774902,0,0,0,0,0,0,0,0
75,0.979036331176758,0,0,0,0,0,0,0,0
76,1,0,0,0,0,0,0,0,0
77,0.490436553955078,0.509320259094238,0,0,0,0,0,0,0
78,1,0,0,0,0,0,0,0,0
79,1,0,0,0,0,0,0,0,0
80,1,0,0,0,0,0,0,0,0
81,1,0,0,0,0,0,0,0,0
82,1,0,0,0,0,0,0,0,0
83,1,0,0,0,0,0,0,0,0
84,1,0,0,0,0,0,0,0,0
85,0.998618125915527,0,0,0,0,0,0,0,0
86,0.985113143920898,0,0,0,0,0,0,0,0
87,0.0427684783935547,0,0,0,0,0.957231521606445,0,0,0
88,0,0,0,0,0,1,0,0,0
89,0,0,0,0,0,1,0,0,0
90,0,0,0,0,0,1,0,0,0
91,0.207499504089355,0,0,0,0,0.792500495910645,0,0,0
92,1,0,0,0,0,0,0,0,0
93,1,0,0,0,0,0,0,0,0
94,1,0,0,0,0,0,0,0,0
95,0.999970436096191,0,0,0,0,0,0,0,0
96,1,0,0,0,0,0,0,0,0
97,0.998424530029297,0,0,0,0,0,0,0,0
98,0.948699951171875,0,0,0,0,0,0,0,0
99,0.993199348449707,0,0,0,0,0,0,0,0
100,0.992809295654297,0,0,0,0,0,0,0,0
101,1,0,0,0,0,0,0,0,0
102,0.0349435806274414,0.904515266418457,0,0,0,0,0,0,0
103,0.935403823852539,0.00430583953857422,0,0,0,0,0,0,0
104,1,0,0,0,0,0,0,0,0
105,1,0,0,0,0,0,0,0,0
106,0.998194694519043,0,0,0,0,0,0,0,0
107,1,0,0,0,0,0,0,0,0
108,1,0,0,0,0,0,0,0,0
109,1,0,0,0,0,0,0,0,0
110,1,0,0,0,0,0,0,0,0
111,1,0,0,0,0,0,0,0,0
112,1,0,0,0,0,0,0,0,0
113,1,0,0,0,0,0,0,0,0
114,0.90394401550293,0,0,0,0,0,0,0,0
115,0,0,0,0,0,1,0,0,0
116,0,0,0,0,0,1,0,0,0
117,0,0,0,0,0,1,0,0,0
118,0,0,0,0,0,1,0,0,0
119,0.288694381713867,0,0,0,0,0.711305618286133,0,0,0
120,1,0,0,0,0,0,0,0,0
121,1,0,0,0,0,0,0,0,0
122,1,0,0,0,0,0,0,0,0
123,0.999691009521484,0,0,0,0,0,0,0,0
124,1,0,0,0,0,0,0,0,0
125,1,0,0,0,0,0,0,0,0
126,1,0,0,0,0,0,0,0,0
127,1,0,0,0,0,0,0,0,0
128,1,0,0,0,0,0,0,0,0
129,1,0,0,0,0,0,0,0,0
130,0.937113761901855,0,0,0,0,0,0,0,0
131,0.983579635620117,0,0,0,0,0,0,0,0
132,1,0,0,0,0,0,0,0,0
133,1,0,0,0,0,0,0,0,0
134,1,0,0,0,0,0,0,0,0
135,0.991728782653809,0,0,0,0,0,0,0,0
136,1,0,0,0,0,0,0,0,0
137,1,0,0,0,0,0,0,0,0
138,1,0,0,0,0,0,0,0,0
139,1,0,0,0,0,0,0,0,0
140,1,0,0,0,0,0,0,0,0
141,1,0,0,0,0,0,0,0,0
142,1,0,0,0,0,0,0,0,0
143,0.966930389404297,0,0,0,0,0,0,0,0
144,0,0,0,0,0,1,0,0,0
145,0,0,0,0,0,1,0,0,0
146,0,0,0,0,0,1,0,0,0
147,0,0,0,0,0,1,0,0,0
148,0.581207275390625,0,0,0,0,0.418792724609375,0,0,0
149,0.998333930969238,0,0,0,0,0,0,0,0
150,0.997753143310547,0,0,0,0,0,0,0,0
151,1,0,0,0,0,0,0,0,0
152,1,0,0,0,0,0,0,0,0
153,1,0,0,0,0,0,0,0,0
154,1,0,0,0,0,0,0,0,0
155,1,0,0,0,0,0,0,0,0
156,0.915535926818848,0,0,0,0,0,0,0,0
157,1,0,0,0,0,0,0,0,0
158,1,0,0,0,0,0,0,0,0
159,1,0,0,0,0,0,0,0,0
160,1,0,0,0,0,0,0,0,0
161,1,0,0,0,0,0,0,0,0
162,1,0,0,0,0,0,0,0,0
163,1,0,0,0,0,0,0,0,0
164,0.97881031036377,0,0,0,0,0,0,0,0
165,1,0,0,0,0,0,0,0,0
166,0.999485015869141,0,0,0,0,0,0,0,0
167,0.299320220947266,0,0,0,0,0.679934501647949,0,0,0
168,0,0,0,0,0,1,0,0,0
169,0,0,0,0,0,1,0,0,0
170,0,0,0,0,0,1,0,0,0
171,0.231915473937988,0,0,0,0,0.766671180725098,0,0,0
172,0.954816818237305,0,0,0,0,0.0263233184814453,0,0,0
173,0.944293975830078,0,0,0,0,0,0,0,0
174,1,0,0,0,0,0,0,0,0
175,0.909200668334961,0,0,0,0,0,0,0,0
176,1,0,0,0,0,0,0,0,0
177,1,0,0,0,0,0,0,0,0
178,1,0,0,0,0,0,0,0,0
179,0.999868392944336,0,0,0,0,0,0,0,0
180,0.961295127868652,0,0,0,0,0,0,0,0
181,1,0,0,0,0,0,0,0,0
182,0.994462013244629,0,0,0,0,0,0,0,0
183,0.998312950134277,0,0,0,0,0,0,0,0
184,1,0,0,0,0,0,0,0,0
185,1,0,0,0,0,0,0,0,0
186,1,0,0,0,0,0,0,0,0
187,1,0,0,0,0,0,0,0,0
188,0.999994277954102,0,0,0,0,0,0,0,0
189,1,0,0,0,0,0,0,0,0
190,1,0,0,0,0,0,0,0,0
191,0.23048210144043,0,0,0,0,0.76951789855957,0,0,0
192,0,0,0,0,0,1,0,0,0
193,0,0,0,0,0,1,0,0,0
194,0.0594139099121094,0,0,0,0,0.940586090087891,0,0,0
195,0.838781356811523,0,0,0,0,0.161218643188477,0,0,0
196,0.966120719909668,0,0,0,0,0,0,0,0
197,0.944854736328125,0,0,0,0,0,0,0,0
198,1,0,0,0,0,0,0,0,0
199,1,0,0,0,0,0,0,0,0
200,1,0,0,0,0,0,0,0,0
201,1,0,0,0,0,0,0,0,0
202,0.999490737915039,0,0,0,0,0,0,0,0
203,0.941909790039063,0,0,0,0,0,0,0,0
204,0.959538459777832,0,0,0,0,0,0,0,0
205,0.989225387573242,0,0,0,0,0,0,0,0
206,1,0,0,0,0,0,0,0,0
207,1,0,0,0,0,0,0,0,0
208,0.959985733032227,0,0,0,0,0,0,0,0
209,1,0,0,0,0,0,0,0,0
210,1,0,0,0,0,0,0,0,0
211,1,0,0,0,0,0,0,0,0
212,1,0,0,0,0,0,0,0,0
213,1,0,0,0,0,0,0,0,0
214,0.993686676025391,0,0,0,0,0,0,0,0
215,0.158920288085938,0,0,0,0,0.841079711914063,0,0,0
216,0,0,0,0,0,1,0,0,0
217,0,0,0,0,0,1,0,0,0
218,0.575765609741211,0,0,0,0,0.424234390258789,0,0,0
219,0.946086883544922,0,0,0,0,0,0,0,0
220,0.963787078857422,0,0,0,0,0,0,0,0
221,0.981941223144531,0,0,0,0,0,0,0,0
222,0.946610450744629,0,0,0,0,0,0,0,0
223,1,0,0,0,0,0,0,0,0
224,0.999973297119141,0,0,0,0,0,0,0,0
225,1,0,0,0,0,0,0,0,0
226,0.955787658691406,0,0,0,0,0,0,0,0
227,0.945468902587891,0,0,0,0,0,0,0,0
228,0.921723365783691,0,0,0,0,0,0,0,0
229,1,0,0,0,0,0,0,0,0
230,1,0,0,0,0,0,0,0,0
231,1,0,0,0,0,0,0,0,0
232,0.9998779296875,0,0,0,0,0,0,0,0
233,0.945571899414063,0,0,0,0,0,0,0,0
234,0.999860763549805,0,0,0,0,0,0,0,0
235,1,0,0,0,0,0,0,0,0
236,0.968949317932129,0,0,0,0,0,0,0,0
237,0.998946189880371,0,0,0,0,0,0,0,0
238,0.999419212341309,0,0,0,0,0,0,0,0
239,0.987013816833496,0,0,0,0,0,0,0,0
240,0.957254409790039,0,0,0,0,0,0,0,0
241,1,0,0,0,0,0,0,0,0
242,1,0,0,0,0,0,0,0,0
243,1,0,0,0,0,0,0,0,0
244,1,0,0,0,0,0,0,0,0
245,1,0,0,0,0,0,0,0,0
246,0.137686729431152,0,0,0,0,0.8623046875,0,0,0
247,0,0,0,0,0,1,0,0,0
248,0.0523624420166016,0,0,0,0,0.947637557983398,0,0,0
249,0.93787956237793,0,0,0,0,0.0621204376220703,0,0,0
250,0.987499237060547,0,0,0,0,0,0,0,0
251,0.985346794128418,0,0,0,0,0,0,0,0
252,0.999847412109375,0,0,0,0,0,0,0,0
253,1,0,0,0,0,0,0,0,0
254,0.944889068603516,0,0,0,0,0,0,0,0
255,0.967497825622559,0,0,0,0,0,0,0,0
256,0.995342254638672,0,0,0,0,0,0,0,0
257,0.999656677246094,0,0,0,0,0,0,0,0
258,1,0,0,0,0,0,0,0,0
259,1,0,0,0,0,0,0,0,0
260,1,0,0,0,0,0,0,0,0
261,1,0,0,0,0,0,0,0,0
262,0.993991851806641,0,0,0,0,0,0,0,0
263,0.981099128723145,0,0,0,0,0,0,0,0
264,1,0,0,0,0,0,0,0,0
265,1,0,0,0,0,0,0,0,0
266,1,0,0,0,0,0,0,0,0
267,1,0,0,0,0,0,0,0,0
268,0.997199058532715,0,0,0,0,0,0,0,0
269,1,0,0,0,0,0,0,0,0
270,0.999726295471191,0,0,0,0,0,0,0,0
271,0.986181259155273,0,0,0,0,0,0,0,0
272,1,0,0,0,0,0,0,0,0
273,0.996748924255371,0,0,0,0,0,0,0,0
274,0.999509811401367,0,0,0,0,0,0,0,0
275,1,0,0,0,0,0,0,0,0
276,0.997673988342285,0,0,0,0,0,0,0,0
277,0.911559104919434,0,0,0,0,0,0,0,0
278,0.134613037109375,0,0,0,0,0.8623046875,0,0,0
279,0,0,0,0,0,1,0,0,0
280,0.284956932067871,0,0,0,0,0.715043067932129,0,0,0
281,1,0,0,0,0,0,0,0,0
282,0.966362953186035,0,0,0,0,0,0,0,0
283,0.98173713684082,0,0,0,0,0,0,0,0
284,0.944399833679199,0,0,0,0,0,0,0,0
285,0.990955352783203,0,0,0,0,0,0,0,0
286,1,0,0,0,0,0,0,0,0
287,1,0,0,0,0,0,0,0,0
288,0.943777084350586,0,0,0.00970458984375,0,0,0,0,0
289,1,0,0,0,0,0,0,0,0
290,1,0,0,0,0,0,0,0,0
291,0.999997138977051,0,0,0,0,0,0,0,0
292,1,0,0,0,0,0,0,0,0
293,1,0,0,0,0,0,0,0,0
