id,tissue,red,yellow,green,blue,black,magenta,teal,white
1,0.849322319030762,0.144000053405762,0,0,0,0,0,0,0
2,0.457941055297852,0.525284767150879,0,0,0,0,0,0,0
3,0.967134475708008,0,0,0,0,0,0,0,0
4,0.999959945678711,0,0,0,0,0,0,0,0
5,0.985313415527344,0,0,0,0,0,0,0,0
6,0.951918601989746,0,0,0,0,0,0,0,0
7,0.997729301452637,0.000753402709960938,0,0,0,0,0,0,0
8,0.464995384216309,0.535004615783691,0,0,0,0,0,0,0
9,0.951508522033691,0.00306510925292969,0,0,0,0,0,0,0
10,0.99998664855957,0,0,0,0,0,0,0,0
11,1,0,0,0,0,0,0,0,0
12,1,0,0,0,0,0,0,0,0
13,1,0,0,0,0,0,0,0,0
14,1,0,0,0,0,0,0,0,0
15,0.999995231628418,0,0,0,0,0,0,0,0
16,0.993673324584961,0,0,0,0,0,0,0,0
17,0.97996997833252,0,0,0,0,0,0,0,0
18,0.999857902526855,0,0,0,0,0,0,0,0
19,0.999980926513672,0,0,0,0,0,0,0,0
20,1,0,0,0,0,0,0,0,0
21,0.907773971557617,0,0,0,0,0,0,0,0
22,0.60362434387207,0.396176338195801,0,0,0,0,0,0,0
23,0.63455867767334,0.365352630615234,0,0,0,0,0,0,0
24,0.982486724853516,0,0,0,0,0,0,0,0
25,0.998139381408691,0,0,0,0,0,0,0,0
26,1,0,0,0,0,0,0,0,0
27,1,0,0,0,0,0,0,0,0
28,1,0,0,0,0,0,0,0,0
29,1,0,0,0,0,0,0,0,0
30,0.999998092651367,0,0,0,0,0,0,0,0
31,0.901279449462891,0,0,0,0,0,0,0,0
32,0.973824501037598,0,0,0,0,0,0,0,0
33,0.992655754089355,0,0,0,0,0,0,0,0
34,0.999999046325684,0,0,0,0,0,0,0,0
35,0.998908996582031,0,0,0,0,0,0,0,0
36,0.930082321166992,0,0,0,0,0,0,0,0
37,0.946937561035156,0,0,0,0,0,0,0,0
38,0.978656768798828,0.0183906555175781,0,0,0,0,0,0,0
39,0.827881813049316,0.131654739379883,0,0,0,0,0,0,0
40,0.9024658203125,0,0,0,0,0,0,0,0
41,0.958415985107422,0,0,0,0,0,0,0,0
42,0.997088432312012,0,0,0,0,0,0,0,0
43,0.978935241699219,0,0,0,0,0,0,0,0
44,0.841552734375,0,0,0.117668151855469,0,0,0,0,0
45,0.997342109680176,0,0,0,0,0,0,0,0
46,1,0,0,0,0,0,0,0,0
47,1,0,0,0,0,0,0,0,0
48,1,0,0,0,0,0,0,0,0
49,0.980305671691895,0,0,0,0,0,0,0,0
50,0.784346580505371,0.166295051574707,0,0,0,0,0,0,0
51,0.140358924865723,0.829233169555664,0,0,0,0,0,0,0
