id,tissue,red,yellow,green,blue,black,magenta,teal,white
1,0.0508260726928711,0,0,0.871318817138672,0,0,0,0,0
2,0,0,0,0.99615478515625,0,0,0,0,0
3,0.0157670974731445,0,0,0.956969261169434,0,0,0,0,0
4,0,0,0,1,0,0,0,0,0
5,0,0,0,0.999997138977051,0,0,0,0,0
6,0,0,0,1,0,0,0,0,0
7,0,0,0,1,0,0,0,0,0
8,0,0,0,1,0,0,0,0,0
9,0.0257377624511719,0,0,0.970766067504883,0,0,0,0,0
10,0,0,0,1,0,0,0,0,0
11,0.0214099884033203,0,0,0.890223503112793,0,0,0,0,0
12,0,0,0,1,0,0,0,0,0
13,0.0400171279907227,0,0,0.911555290222168,0,0,0,0,0
14,0,0,0,1,0,0,0,0,0
15,0,0,0,1,0,0,0,0,0
16,0,0,0,1,0,0,0,0,0
17,0,0,0,1,0,0,0,0,0
18,0,0,0,1,0,0,0,0,0
19,0.0123701095581055,0,0,0.986730575561523,0,0,0,0,0
20,0,0,0,1,0,0,0,0,0
21,0,0,0,1,0,0,0,0,0
22,0.0131521224975586,0,0,0.929070472717285,0,0,0,0,0
23,0,0,0,1,0,0,0,0,0
24,0,0,0,1,0,0,0,0,0
25,0,0,0,1,0,0,0,0,0
26,0,0,0,1,0,0,0,0,0
27,0,0,0,1,0,0,0,0,0
28,0,0,0,1,0,0,0,0,0
29,0,0,0,1,0,0,0,0,0
30,0,0,0,1,0,0,0,0,0
31,0,0,0,1,0,0,0,0,0
32,0,0,0,1,0,0,0,0,0
33,0.0705585479736328,0,0,0.887264251708984,0,0,0,0,0
34,0.0359964370727539,0,0,0.866063117980957,0,0,0,0,0
35,0,0,0,1,0,0,0,0,0
36,0,0,0,1,0,0,0,0,0
37,0,0,0,1,0,0,0,0,0
38,0.00497531890869141,0,0,0.992960929870605,0,0,0,0,0
39,0,0,0,1,0,0,0,0,0
40,0,0,0,1,0,0,0,0,0
41,0,0,0,1,0,0,0,0,0
42,0,0,0,1,0,0,0,0,0
43,0.0129928588867188,0,0,0.973084449768066,0,0,0,0,0
44,0.0101957321166992,0,0,0.989761352539063,0,0,0,0,0
45,0,0,0,1,0,0,0,0,0
46,0,0,0,1,0,0,0,0,0
47,0.00392818450927734,0,0,0.897967338562012,0,0,0,0,0
48,0,0,0,0.93645191192627,0,0,0,0,0
49,0,0,0,0.9404296875,0,0,0,0,0
50,0,0,0,0.985222816467285,0,0,0,0,0
51,0,0,0,1,0,0,0,0,0
52,0,0,0,1,0,0,0,0,0
53,0,0,0,1,0,0,0,0,0
54,0.0374917984008789,0,0,0.962494850158691,0,0,0,0,0
55,0.0606307983398438,0,0,0.880221366882324,0,0,0,0,0
56,0,0,0,1,0,0,0,0,0
57,0.00322341918945313,0,0,0.9947509765625,0,0,0,0,0
58,0.0148639678955078,0,0,0.985017776489258,0,0,0,0,0
59,0,0,0,1,0,0,0,0,0
60,0.000517845153808594,0,0,0.998859405517578,0,0,0,0,0
61,0,0,0,1,0,0,0,0,0
62,0,0,0,1,0,0,0,0,0
63,0,0,0,1,0,0,0,0,0
64,0,0,0,1,0,0,0,0,0
65,0,0,0,1,0,0,0,0,0
66,0,0,0,1,0,0,0,0,0
67,2.86102294921875e-06,0,0,0.999997138977051,0,0,0,0,0
68,0.0602483749389648,0,0,0.939751625061035,0,0,0,0,0
69,0.0378761291503906,0,0,0.962094306945801,0,0,0,0,0
70,0.0376520156860352,0,0,0.960705757141113,0,0,0,0,0
71,0.378954887390137,0,0,0.553979873657227,0,0,0,0,0
72,0.0995998382568359,0,0,0.896193504333496,0,0,0,0,0
73,0,0,0,1,0,0,0,0,0
74,0,0,0,1,0,0,0,0,0
75,0,0,0,1,0,0,0,0,0
76,0,0,0,1,0,0,0,0,0
77,0,0,0,1,0,0,0,0,0
78,0,0,0,1,0,0,0,0,0
79,0,0,0,1,0,0,0,0,0
80,0.0758600234985352,0,0,0.923690795898438,0,0,0,0,0
81,0.187191963195801,0,0,0.811713218688965,0,0,0,0,0
82,0.00941371917724609,0,0,0.990586280822754,0,0,0,0,0
83,0,0,0,1,0,0,0,0,0
84,0.448286056518555,0,0,0.551671981811523,0,0,0,0,0
85,0.966320037841797,0,0,0.0328807830810547,0,0,0,0,0
86,0.739102363586426,0,0,0.260603904724121,0,0,0,0,0
87,0.600332260131836,0,0,0.399631500244141,0,0,0,0,0
88,0.130851745605469,0,0,0.869085311889648,0,0,0,0,0
89,0.704200744628906,0,0,0.246532440185547,0,0,0,0,0
90,0.927272796630859,0,0,0,0,0,0,0,0
91,0.033055305480957,0,0,0.942429542541504,0,0,0,0,0
92,0,0,0,1,0,0,0,0,0
93,0,0,0,1,0,0,0,0,0
94,0,0,0,1,0,0,0,0,0
95,0,0,0,1,0,0,0,0,0
96,0,0,0,1,0,0,0,0,0
97,0,0,0,1,0,0,0,0,0
98,0,0,0,1,0,0,0,0,0
99,0.574758529663086,0,0,0.424125671386719,0,0,0,0,0
100,0.38141918182373,0,0,0.618391990661621,0,0,0,0,0
101,0,0,0,1,0,0,0,0,0
102,0,0,0,1,0,0,0,0,0
103,0.527520179748535,0,0,0.472379684448242,0,0,0,0,0
104,0.750632286071777,0,0,0.249286651611328,0,0,0,0,0
105,0.338641166687012,0,0,0.661191940307617,0,0,0,0,0
106,0.0944147109985352,0,0,0.905520439147949,0,0,0,0,0
107,0.740015983581543,0,0,0.259491920471191,0,0,0,0,0
108,0.809544563293457,0,0,0.139725685119629,0,0,0,0,0
109,0.329399108886719,0,0,0.669669151306152,0,0,0,0,0
110,0.160236358642578,0,0,0.837115287780762,0,0,0,0,0
111,0.545190811157227,0,0,0.427966117858887,0,0,0,0,0
112,0,0,0,1,0,0,0,0,0
113,0,0,0,1,0,0,0,0,0
114,0,0,0,1,0,0,0,0,0
